Valor do sinal,Temperatura,Umidade,Data,Hora
-0.06640625,26.9°C,65%,2024-04-17,02:20:26
0.076171875,26.9°C,65%,2024-04-17,02:20:42
-0.14453125,26.9°C,65%,2024-04-17,02:20:58
-0.2265625,26.9°C,65%,2024-04-17,02:21:14
0.001953125,26.9°C,65%,2024-04-17,02:21:30
0.0625,26.9°C,65%,2024-04-17,02:21:46
-0.189453125,26.9°C,65%,2024-04-17,02:22:02
-0.25,26.9°C,65%,2024-04-17,02:22:18
0.05859375,26.9°C,65%,2024-04-17,02:22:35
0.0625,26.9°C,65%,2024-04-17,02:22:51
-0.23046875,26.9°C,65%,2024-04-17,02:23:07
-0.234375,26.9°C,65%,2024-04-17,02:23:23
0.0625,26.9°C,65%,2024-04-17,02:23:39
0.0625,26.9°C,65%,2024-04-17,02:23:55
-0.248046875,26.9°C,65%,2024-04-17,02:24:11
-0.19921875,26.9°C,65%,2024-04-17,02:24:27
0.0625,26.9°C,65%,2024-04-17,02:24:43
0.017578125,26.9°C,65%,2024-04-17,02:25:00
-0.232421875,26.9°C,65%,2024-04-17,02:25:16
-0.154296875,26.9°C,65%,2024-04-17,02:25:32
0.078125,26.9°C,65%,2024-04-17,02:25:47
-0.052734375,26.9°C,65%,2024-04-17,02:26:03
-0.23046875,26.9°C,65%,2024-04-17,02:26:20
-0.08984375,26.9°C,65%,2024-04-17,02:26:36
0.06640625,26.9°C,65%,2024-04-17,02:26:52
-0.095703125,26.9°C,65%,2024-04-17,02:27:08
-0.244140625,26.9°C,65%,2024-04-17,02:27:24
-0.013671875,26.9°C,65%,2024-04-17,02:27:40
0.06640625,26.9°C,65%,2024-04-17,02:27:56
-0.1640625,26.9°C,65%,2024-04-17,02:28:12
-0.232421875,26.9°C,65%,2024-04-17,02:28:28
0.029296875,26.9°C,65%,2024-04-17,02:28:45
0.076171875,26.9°C,65%,2024-04-17,02:29:01
-0.2265625,26.5°C,62%,2024-04-17,02:29:17
-0.23046875,26.5°C,62%,2024-04-17,02:29:33
0.060546875,26.5°C,62%,2024-04-17,02:29:49
0.064453125,26.5°C,62%,2024-04-17,02:30:05
-0.232421875,26.5°C,62%,2024-04-17,02:30:21
-0.23046875,26.5°C,62%,2024-04-17,02:30:38
0.072265625,26.5°C,62%,2024-04-17,02:30:54
0.033203125,26.5°C,62%,2024-04-17,02:31:10
-0.224609375,26.5°C,62%,2024-04-17,02:31:26
-0.17578125,26.5°C,62%,2024-04-17,02:31:42
0.06640625,26.5°C,62%,2024-04-17,02:31:58
-0.01171875,26.5°C,62%,2024-04-17,02:32:14
-0.24609375,26.5°C,62%,2024-04-17,02:32:30
-0.103515625,26.5°C,62%,2024-04-17,02:32:46
0.060546875,26.5°C,62%,2024-04-17,02:33:02
-0.076171875,26.5°C,62%,2024-04-17,02:33:19
-0.234375,26.5°C,62%,2024-04-17,02:33:35
-0.060546875,26.5°C,62%,2024-04-17,02:33:51
0.07421875,26.5°C,62%,2024-04-17,02:34:07
-0.1484375,26.5°C,62%,2024-04-17,02:34:23
-0.224609375,26.5°C,62%,2024-04-17,02:34:39
0.005859375,26.5°C,62%,2024-04-17,02:34:55
0.0625,26.5°C,62%,2024-04-17,02:35:11
-0.1953125,26.5°C,62%,2024-04-17,02:35:27
-0.244140625,26.5°C,62%,2024-04-17,02:35:43
0.064453125,26.5°C,62%,2024-04-17,02:35:59
0.0625,26.5°C,62%,2024-04-17,02:36:15
-0.224609375,26.5°C,62%,2024-04-17,02:36:32
-0.232421875,26.5°C,62%,2024-04-17,02:36:48
0.06640625,26.5°C,62%,2024-04-17,02:37:04
0.060546875,26.5°C,62%,2024-04-17,02:37:20
-0.2421875,26.5°C,62%,2024-04-17,02:37:36
-0.1875,26.5°C,62%,2024-04-17,02:37:52
0.060546875,26.5°C,62%,2024-04-17,02:38:09
0.017578125,26.5°C,62%,2024-04-17,02:38:25
-0.234375,26.5°C,62%,2024-04-17,02:38:40
-0.142578125,26.5°C,62%,2024-04-17,02:38:57
0.076171875,26.5°C,62%,2024-04-17,02:39:13
-0.05859375,26.5°C,62%,2024-04-17,02:39:29
-0.224609375,26.5°C,62%,2024-04-17,02:39:45
-0.083984375,26.5°C,62%,2024-04-17,02:40:01
0.0703125,26.5°C,62%,2024-04-17,02:40:18
-0.103515625,26.5°C,62%,2024-04-17,02:40:34
-0.240234375,26.5°C,62%,2024-04-17,02:40:50
-0.005859375,26.5°C,62%,2024-04-17,02:41:06
0.0625,26.5°C,62%,2024-04-17,02:41:22
-0.1640625,26.5°C,62%,2024-04-17,02:41:38
-0.232421875,26.5°C,62%,2024-04-17,02:41:54
0.037109375,26.5°C,62%,2024-04-17,02:42:10
0.07421875,26.5°C,62%,2024-04-17,02:42:26
-0.2265625,26.5°C,62%,2024-04-17,02:42:42
-0.224609375,26.5°C,62%,2024-04-17,02:42:59
0.0625,26.5°C,62%,2024-04-17,02:43:15
0.068359375,26.5°C,62%,2024-04-17,02:43:31
-0.23828125,26.5°C,62%,2024-04-17,02:43:47
-0.22265625,26.5°C,62%,2024-04-17,02:44:03
0.07421875,26.5°C,62%,2024-04-17,02:44:19
0.03125,26.5°C,62%,2024-04-17,02:44:36
-0.224609375,26.5°C,62%,2024-04-17,02:44:52
-0.173828125,26.5°C,62%,2024-04-17,02:45:08
0.0703125,26.5°C,62%,2024-04-17,02:45:24
-0.01953125,26.5°C,62%,2024-04-17,02:45:40
-0.244140625,26.5°C,62%,2024-04-17,02:45:56
-0.095703125,26.5°C,62%,2024-04-17,02:46:12
0.0625,26.5°C,62%,2024-04-17,02:46:28
-0.078125,26.5°C,62%,2024-04-17,02:46:45
-0.23828125,26.5°C,62%,2024-04-17,02:47:01
-0.048828125,26.5°C,62%,2024-04-17,02:47:17
0.07421875,26.5°C,62%,2024-04-17,02:47:33
-0.154296875,26.5°C,62%,2024-04-17,02:47:49
-0.2265625,26.5°C,62%,2024-04-17,02:48:05
0.0078125,26.5°C,62%,2024-04-17,02:48:21
0.0703125,26.5°C,62%,2024-04-17,02:48:37
-0.203125,26.5°C,62%,2024-04-17,02:48:53
-0.244140625,26.5°C,62%,2024-04-17,02:49:10
0.06640625,26.5°C,62%,2024-04-17,02:49:26
0.05859375,26.5°C,62%,2024-04-17,02:49:42
-0.228515625,26.5°C,62%,2024-04-17,02:49:58
-0.234375,26.5°C,62%,2024-04-17,02:50:14
0.0703125,26.5°C,62%,2024-04-17,02:50:30
0.056640625,26.5°C,62%,2024-04-17,02:50:47
-0.240234375,26.5°C,62%,2024-04-17,02:51:03
-0.1875,26.5°C,62%,2024-04-17,02:51:19
0.060546875,26.5°C,62%,2024-04-17,02:51:35
0.017578125,26.5°C,62%,2024-04-17,02:51:51
-0.236328125,26.5°C,62%,2024-04-17,02:52:07
-0.13671875,26.5°C,62%,2024-04-17,02:52:24
0.07421875,26.5°C,62%,2024-04-17,02:52:40
-0.060546875,26.5°C,62%,2024-04-17,02:52:56
-0.2265625,26.5°C,62%,2024-04-17,02:53:12
-0.083984375,26.5°C,62%,2024-04-17,02:53:28
0.072265625,26.5°C,62%,2024-04-17,02:53:45
-0.11328125,26.5°C,62%,2024-04-17,02:54:01
-0.240234375,26.5°C,62%,2024-04-17,02:54:17
-0.005859375,26.5°C,62%,2024-04-17,02:54:33
0.0625,26.5°C,62%,2024-04-17,02:54:49
-0.16796875,26.5°C,62%,2024-04-17,02:55:05
-0.236328125,26.5°C,62%,2024-04-17,02:55:22
0.041015625,26.5°C,62%,2024-04-17,02:55:40
0.07421875,26.5°C,62%,2024-04-17,02:55:56
-0.228515625,26.5°C,62%,2024-04-17,02:56:12
-0.2265625,26.5°C,62%,2024-04-17,02:56:28
0.060546875,26.5°C,62%,2024-04-17,02:56:44
0.0703125,26.5°C,62%,2024-04-17,02:57:00
-0.23828125,26.5°C,62%,2024-04-17,02:57:16
-0.224609375,26.5°C,62%,2024-04-17,02:57:33
0.072265625,26.5°C,62%,2024-04-17,02:57:49
0.029296875,26.5°C,62%,2024-04-17,02:58:05
-0.228515625,26.5°C,62%,2024-04-17,02:58:21
-0.17578125,26.5°C,62%,2024-04-17,02:58:37
0.0703125,26.5°C,62%,2024-04-17,02:58:53
-0.0234375,26.5°C,62%,2024-04-17,02:59:10
-0.244140625,26.5°C,62%,2024-04-17,02:59:26
-0.1015625,26.5°C,62%,2024-04-17,02:59:42
0.0625,26.5°C,62%,2024-04-17,02:59:58
-0.078125,26.5°C,62%,2024-04-17,03:00:14
-0.23828125,26.5°C,62%,2024-04-17,03:00:30
-0.048828125,26.5°C,62%,2024-04-17,03:00:46
0.013671875,26.5°C,62%,2024-04-17,03:01:02
-0.2421875,26.5°C,62%,2024-04-17,03:01:19
-0.140625,26.5°C,62%,2024-04-17,03:01:35
0.0703125,26.5°C,62%,2024-04-17,03:01:50
-0.064453125,26.5°C,62%,2024-04-17,03:02:06
-0.224609375,26.5°C,62%,2024-04-17,03:02:22
-0.083984375,26.5°C,62%,2024-04-17,03:02:38
0.072265625,26.5°C,62%,2024-04-17,03:02:55
-0.109375,26.5°C,62%,2024-04-17,03:03:11
-0.23828125,26.5°C,62%,2024-04-17,03:03:27
-0.001953125,26.5°C,62%,2024-04-17,03:03:43
0.064453125,26.5°C,62%,2024-04-17,03:03:59
-0.1640625,26.5°C,62%,2024-04-17,03:04:15
-0.234375,26.5°C,62%,2024-04-17,03:04:31
0.04296875,26.5°C,62%,2024-04-17,03:04:47
0.07421875,26.5°C,62%,2024-04-17,03:05:03
-0.228515625,26.5°C,62%,2024-04-17,03:05:19
-0.224609375,26.5°C,62%,2024-04-17,03:05:35
0.0625,26.5°C,62%,2024-04-17,03:05:51
0.0703125,26.5°C,62%,2024-04-17,03:06:07
-0.236328125,26.5°C,62%,2024-04-17,03:06:24
-0.220703125,26.5°C,62%,2024-04-17,03:06:39
0.0703125,26.5°C,62%,2024-04-17,03:06:55
0.02734375,26.5°C,62%,2024-04-17,03:07:12
-0.22265625,26.5°C,62%,2024-04-17,03:07:28
-0.171875,26.5°C,62%,2024-04-17,03:07:44
0.072265625,26.5°C,62%,2024-04-17,03:07:59
-0.0234375,26.5°C,62%,2024-04-17,03:08:15
-0.236328125,26.5°C,62%,2024-04-17,03:08:31
-0.091796875,26.5°C,62%,2024-04-17,03:08:48
0.0625,26.5°C,62%,2024-04-17,03:09:04
-0.072265625,26.5°C,62%,2024-04-17,03:09:20
-0.23828125,26.5°C,62%,2024-04-17,03:09:36
-0.04296875,26.5°C,62%,2024-04-17,03:09:52
0.072265625,26.5°C,62%,2024-04-17,03:10:08
-0.15234375,26.5°C,62%,2024-04-17,03:10:24
-0.21875,26.5°C,62%,2024-04-17,03:10:40
0.01171875,26.5°C,62%,2024-04-17,03:10:56
0.072265625,26.5°C,62%,2024-04-17,03:11:12
-0.203125,26.5°C,62%,2024-04-17,03:11:28
-0.240234375,26.5°C,62%,2024-04-17,03:11:44
0.0703125,26.5°C,62%,2024-04-17,03:12:00
0.064453125,26.5°C,62%,2024-04-17,03:12:16
-0.220703125,26.5°C,62%,2024-04-17,03:12:32
-0.23046875,26.5°C,62%,2024-04-17,03:12:49
0.07421875,26.5°C,62%,2024-04-17,03:13:04
0.0546875,26.5°C,62%,2024-04-17,03:13:20
-0.236328125,26.5°C,62%,2024-04-17,03:13:36
-0.185546875,26.5°C,62%,2024-04-17,03:13:52
0.05859375,26.5°C,62%,2024-04-17,03:14:08
0.013671875,26.5°C,62%,2024-04-17,03:14:24
-0.240234375,26.5°C,62%,2024-04-17,03:14:40
-0.130859375,26.5°C,62%,2024-04-17,03:14:57
0.072265625,26.5°C,62%,2024-04-17,03:15:13
-0.06640625,26.5°C,62%,2024-04-17,03:15:29
-0.224609375,26.5°C,62%,2024-04-17,03:15:45
-0.08203125,26.5°C,62%,2024-04-17,03:16:01
0.072265625,26.5°C,62%,2024-04-17,03:16:17
-0.115234375,26.5°C,62%,2024-04-17,03:16:33
-0.23828125,26.5°C,62%,2024-04-17,03:16:49
-0.001953125,26.5°C,62%,2024-04-17,03:17:05
0.060546875,26.5°C,62%,2024-04-17,03:17:21
-0.166015625,26.5°C,62%,2024-04-17,03:17:37
-0.23828125,26.5°C,62%,2024-04-17,03:17:53
0.044921875,26.5°C,62%,2024-04-17,03:18:09
0.072265625,26.5°C,62%,2024-04-17,03:18:25
-0.23046875,26.5°C,62%,2024-04-17,03:18:41
-0.2265625,26.5°C,62%,2024-04-17,03:18:57
0.0625,26.5°C,62%,2024-04-17,03:19:13
0.0703125,26.5°C,62%,2024-04-17,03:19:29
-0.240234375,26.5°C,62%,2024-04-17,03:19:45
-0.220703125,26.5°C,62%,2024-04-17,03:20:01
0.0703125,26.5°C,62%,2024-04-17,03:20:17
0.025390625,26.5°C,62%,2024-04-17,03:20:33
-0.2265625,26.5°C,62%,2024-04-17,03:20:49
-0.171875,26.5°C,62%,2024-04-17,03:21:05
0.072265625,26.5°C,62%,2024-04-17,03:21:21
-0.02734375,26.5°C,62%,2024-04-17,03:21:37
-0.240234375,26.5°C,62%,2024-04-17,03:21:53
-0.095703125,26.5°C,62%,2024-04-17,03:22:09
0.0546875,26.5°C,62%,2024-04-17,03:22:25
-0.080078125,26.5°C,62%,2024-04-17,03:22:41
-0.240234375,26.5°C,62%,2024-04-17,03:22:57
-0.04296875,26.5°C,62%,2024-04-17,03:23:13
0.072265625,26.5°C,62%,2024-04-17,03:23:29
-0.154296875,26.5°C,62%,2024-04-17,03:23:45
-0.224609375,26.5°C,62%,2024-04-17,03:24:01
0.009765625,26.5°C,62%,2024-04-17,03:24:17
0.072265625,26.5°C,62%,2024-04-17,03:24:33
-0.205078125,26.5°C,62%,2024-04-17,03:24:49
-0.2421875,26.5°C,62%,2024-04-17,03:25:05
0.068359375,26.5°C,62%,2024-04-17,03:25:21
0.0625,26.5°C,62%,2024-04-17,03:25:37
-0.2265625,26.5°C,62%,2024-04-17,03:25:54
-0.236328125,26.5°C,62%,2024-04-17,03:26:10
0.0703125,26.5°C,62%,2024-04-17,03:26:26
0.0546875,26.5°C,62%,2024-04-17,03:26:42
-0.2421875,26.5°C,62%,2024-04-17,03:26:58
-0.189453125,26.5°C,62%,2024-04-17,03:27:14
0.0625,26.5°C,62%,2024-04-17,03:27:30
0.01171875,26.5°C,62%,2024-04-17,03:27:46
-0.240234375,26.5°C,62%,2024-04-17,03:28:02
-0.13671875,26.5°C,62%,2024-04-17,03:28:18
0.0703125,26.5°C,62%,2024-04-17,03:28:34
-0.064453125,26.5°C,62%,2024-04-17,03:28:50
-0.228515625,26.3°C,62%,2024-04-17,03:29:07
-0.0859375,26.3°C,62%,2024-04-17,03:29:22
0.0703125,26.3°C,62%,2024-04-17,03:29:39
-0.1171875,26.3°C,62%,2024-04-17,03:29:55
-0.2421875,26.3°C,62%,2024-04-17,03:30:11
-0.005859375,26.3°C,62%,2024-04-17,03:30:27
0.060546875,26.3°C,62%,2024-04-17,03:30:43
-0.171875,26.3°C,62%,2024-04-17,03:30:59
-0.240234375,26.3°C,62%,2024-04-17,03:31:15
0.041015625,26.3°C,62%,2024-04-17,03:31:31
0.0703125,26.3°C,62%,2024-04-17,03:31:47
-0.234375,26.3°C,62%,2024-04-17,03:32:03
-0.232421875,26.3°C,62%,2024-04-17,03:32:19
0.056640625,26.3°C,62%,2024-04-17,03:32:35
0.068359375,26.3°C,62%,2024-04-17,03:32:52
-0.2421875,26.3°C,62%,2024-04-17,03:33:08
-0.224609375,26.3°C,62%,2024-04-17,03:33:24
0.068359375,26.3°C,62%,2024-04-17,03:33:40
0.021484375,26.3°C,62%,2024-04-17,03:33:56
-0.224609375,26.3°C,62%,2024-04-17,03:34:12
-0.173828125,26.3°C,62%,2024-04-17,03:34:28
0.072265625,26.3°C,62%,2024-04-17,03:34:45
-0.02734375,26.3°C,62%,2024-04-17,03:35:01
-0.244140625,26.3°C,62%,2024-04-17,03:35:17
-0.09765625,26.3°C,62%,2024-04-17,03:35:33
0.05859375,26.3°C,62%,2024-04-17,03:35:49
-0.080078125,26.3°C,62%,2024-04-17,03:36:05
-0.2421875,26.3°C,62%,2024-04-17,03:36:21
-0.046875,26.3°C,62%,2024-04-17,03:36:37
0.068359375,26.3°C,62%,2024-04-17,03:36:53
-0.158203125,26.3°C,62%,2024-04-17,03:37:10
-0.22265625,26.3°C,62%,2024-04-17,03:37:26
0.0078125,26.3°C,62%,2024-04-17,03:37:42
0.0703125,26.3°C,62%,2024-04-17,03:37:58
-0.20703125,26.3°C,62%,2024-04-17,03:38:14
-0.2421875,26.3°C,62%,2024-04-17,03:38:30
0.064453125,26.3°C,62%,2024-04-17,03:38:46
0.05859375,26.3°C,62%,2024-04-17,03:39:02
-0.2265625,26.3°C,62%,2024-04-17,03:39:18
-0.236328125,26.3°C,62%,2024-04-17,03:39:34
0.068359375,26.3°C,62%,2024-04-17,03:39:50
0.05078125,26.3°C,62%,2024-04-17,03:40:06
-0.240234375,26.3°C,62%,2024-04-17,03:40:22
-0.185546875,26.3°C,62%,2024-04-17,03:40:38
0.05859375,26.3°C,62%,2024-04-17,03:40:54
0.009765625,26.3°C,62%,2024-04-17,03:41:11
-0.2421875,26.3°C,62%,2024-04-17,03:41:27
-0.13671875,26.3°C,62%,2024-04-17,03:41:43
0.0703125,26.3°C,62%,2024-04-17,03:41:59
-0.068359375,26.3°C,62%,2024-04-17,03:42:15
-0.2265625,26.3°C,62%,2024-04-17,03:42:31
-0.0859375,26.3°C,62%,2024-04-17,03:42:47
0.0703125,26.3°C,62%,2024-04-17,03:43:04
-0.1171875,26.3°C,62%,2024-04-17,03:43:20
-0.240234375,26.3°C,62%,2024-04-17,03:43:36
-0.0078125,26.3°C,62%,2024-04-17,03:43:52
0.05859375,26.3°C,62%,2024-04-17,03:44:08
-0.166015625,26.3°C,62%,2024-04-17,03:44:24
-0.23828125,26.3°C,62%,2024-04-17,03:44:40
0.05859375,27.2°C,75%,2024-04-17,18:55:06
0.068359375,27.2°C,75%,2024-04-17,18:55:23
-0.23828125,27.2°C,75%,2024-04-17,18:55:39
-0.21875,27.2°C,75%,2024-04-17,18:55:55
0.072265625,27.2°C,75%,2024-04-17,18:56:11
0.02734375,27.2°C,75%,2024-04-17,18:56:27
-0.22265625,27.2°C,75%,2024-04-17,18:56:44
-0.173828125,27.2°C,75%,2024-04-17,18:57:00
0.0703125,27.2°C,75%,2024-04-17,18:57:16
-0.021484375,27.2°C,75%,2024-04-17,18:57:32
-0.240234375,27.2°C,75%,2024-04-17,18:57:48
-0.095703125,27.2°C,75%,2024-04-17,18:58:04
0.064453125,27.2°C,75%,2024-04-17,18:58:20
-0.07421875,27.2°C,75%,2024-04-17,18:58:37
-0.236328125,27.2°C,75%,2024-04-17,18:58:53
-0.046875,27.2°C,75%,2024-04-17,18:59:09
0.068359375,27.2°C,75%,2024-04-17,18:59:25
-0.154296875,27.2°C,75%,2024-04-17,18:59:41
-0.22265625,27.2°C,75%,2024-04-17,18:59:57
0.009765625,27.2°C,75%,2024-04-17,19:00:13
0.0703125,27.2°C,75%,2024-04-17,19:00:29
-0.197265625,27.2°C,75%,2024-04-17,19:00:45
-0.2421875,27.2°C,75%,2024-04-17,19:01:02
0.068359375,27.2°C,75%,2024-04-17,19:01:18
0.064453125,27.2°C,75%,2024-04-17,19:01:34
-0.22265625,27.2°C,75%,2024-04-17,19:01:50
-0.23046875,27.2°C,75%,2024-04-17,19:02:06
0.0703125,27.2°C,75%,2024-04-17,19:02:22
0.060546875,27.2°C,75%,2024-04-17,19:02:38
-0.240234375,27.2°C,75%,2024-04-17,19:02:54
-0.1875,27.2°C,75%,2024-04-17,19:03:10
0.0625,27.2°C,75%,2024-04-17,19:03:26
0.015625,27.2°C,75%,2024-04-17,19:03:42
-0.236328125,27.2°C,75%,2024-04-17,19:03:58
-0.138671875,27.2°C,75%,2024-04-17,19:04:14
0.076171875,27.2°C,75%,2024-04-17,19:04:31
-0.056640625,27.2°C,75%,2024-04-17,19:04:47
-0.224609375,27.2°C,75%,2024-04-17,19:05:03
-0.083984375,27.2°C,75%,2024-04-17,19:05:19
0.0703125,27.2°C,75%,2024-04-17,19:05:35
-0.103515625,27.2°C,75%,2024-04-17,19:05:51
-0.2421875,27.2°C,75%,2024-04-17,19:06:07
-0.009765625,27.2°C,75%,2024-04-17,19:06:24
0.060546875,27.2°C,75%,2024-04-17,19:06:40
-0.166015625,27.2°C,75%,2024-04-17,19:06:56
-0.236328125,27.2°C,75%,2024-04-17,19:07:12
0.03515625,27.2°C,75%,2024-04-17,19:07:28
0.076171875,27.2°C,75%,2024-04-17,19:07:44
-0.23046875,27.2°C,75%,2024-04-17,19:08:01
-0.228515625,27.2°C,75%,2024-04-17,19:08:17
0.0625,27.2°C,75%,2024-04-17,19:08:33
0.064453125,27.2°C,75%,2024-04-17,19:08:49
-0.234375,27.2°C,75%,2024-04-17,19:09:05
-0.23046875,27.2°C,75%,2024-04-17,19:09:21
0.072265625,27.2°C,75%,2024-04-17,19:09:37
0.03125,27.2°C,75%,2024-04-17,19:09:53
-0.23046875,27.2°C,75%,2024-04-17,19:10:09
-0.177734375,27.2°C,75%,2024-04-17,19:10:25
0.064453125,27.2°C,75%,2024-04-17,19:10:41
-0.009765625,27.2°C,75%,2024-04-17,19:10:57
-0.248046875,27.2°C,75%,2024-04-17,19:11:13
-0.107421875,27.2°C,75%,2024-04-17,19:11:29
0.060546875,27.2°C,75%,2024-04-17,19:11:45
-0.078125,27.2°C,75%,2024-04-17,19:12:01
-0.234375,27.2°C,75%,2024-04-17,19:12:17
-0.068359375,27.2°C,75%,2024-04-17,19:12:33
0.072265625,27.2°C,75%,2024-04-17,19:12:49
-0.150390625,27.2°C,75%,2024-04-17,19:13:05
-0.23046875,27.2°C,75%,2024-04-17,19:13:21
0.0,27.2°C,75%,2024-04-17,19:13:37
0.060546875,27.2°C,75%,2024-04-17,19:13:53
-0.19140625,27.2°C,75%,2024-04-17,19:14:10
-0.25,27.2°C,75%,2024-04-17,19:14:26
0.05859375,27.2°C,75%,2024-04-17,19:14:42
0.060546875,27.2°C,75%,2024-04-17,19:14:58
-0.234375,27.2°C,75%,2024-04-17,19:15:14
-0.232421875,27.2°C,75%,2024-04-17,19:15:30
0.060546875,27.2°C,75%,2024-04-17,19:15:46
0.0625,27.2°C,75%,2024-04-17,19:16:02
-0.25,27.2°C,75%,2024-04-17,19:16:18
-0.205078125,27.2°C,75%,2024-04-17,19:16:34
0.0625,27.2°C,75%,2024-04-17,19:16:50
0.013671875,27.2°C,75%,2024-04-17,19:17:06
-0.23046875,27.2°C,75%,2024-04-17,19:17:23
-0.1640625,27.2°C,75%,2024-04-17,19:17:39
0.07421875,27.2°C,75%,2024-04-17,19:17:55
-0.05078125,27.2°C,75%,2024-04-17,19:18:11
-0.234375,27.2°C,75%,2024-04-17,19:18:27
-0.091796875,27.2°C,75%,2024-04-17,19:18:44
0.05859375,27.2°C,75%,2024-04-17,19:18:59
-0.08984375,27.2°C,75%,2024-04-17,19:19:16
-0.248046875,27.2°C,75%,2024-04-17,19:19:32
-0.02734375,27.2°C,75%,2024-04-17,19:19:48
0.064453125,27.2°C,75%,2024-04-17,19:20:04
-0.16796875,27.2°C,75%,2024-04-17,19:20:20
-0.228515625,27.2°C,75%,2024-04-17,19:20:36
0.013671875,27.2°C,75%,2024-04-17,19:20:53
0.07421875,27.2°C,75%,2024-04-17,19:21:09
-0.22265625,27.2°C,75%,2024-04-17,19:21:25
-0.23828125,27.2°C,75%,2024-04-17,19:21:41
0.0625,27.2°C,75%,2024-04-17,19:21:57
0.060546875,27.2°C,75%,2024-04-17,19:22:13
-0.228515625,27.2°C,75%,2024-04-17,19:22:29
-0.240234375,27.2°C,75%,2024-04-17,19:22:45
0.07421875,27.2°C,75%,2024-04-17,19:23:02
0.04296875,27.2°C,75%,2024-04-17,19:23:18
-0.236328125,27.2°C,75%,2024-04-17,19:23:34
-0.181640625,27.2°C,75%,2024-04-17,19:23:50
0.056640625,27.2°C,75%,2024-04-17,19:24:06
0.00390625,27.2°C,75%,2024-04-17,19:24:22
-0.24609375,27.2°C,75%,2024-04-17,19:24:38
-0.12109375,27.2°C,75%,2024-04-17,19:24:54
0.060546875,27.2°C,75%,2024-04-17,19:25:10
-0.078125,27.2°C,75%,2024-04-17,19:25:27
-0.2265625,27.2°C,75%,2024-04-17,19:25:43
-0.08203125,27.2°C,75%,2024-04-17,19:25:59
0.07421875,27.2°C,75%,2024-04-17,19:26:15
-0.12890625,27.2°C,75%,2024-04-17,19:26:31
-0.236328125,27.2°C,75%,2024-04-17,19:26:47
-0.001953125,27.2°C,75%,2024-04-17,19:27:03
0.056640625,27.2°C,75%,2024-04-17,19:27:20
-0.173828125,27.2°C,75%,2024-04-17,19:27:36
-0.244140625,27.2°C,75%,2024-04-17,19:27:52
0.046875,27.2°C,75%,2024-04-17,19:28:08
0.068359375,27.2°C,75%,2024-04-17,19:28:24
-0.232421875,27.2°C,75%,2024-04-17,19:28:40
-0.2265625,27.2°C,75%,2024-04-17,19:28:56
0.056640625,27.2°C,75%,2024-04-17,19:29:12
0.068359375,27.2°C,75%,2024-04-17,19:29:28
-0.2421875,27.2°C,75%,2024-04-17,19:29:44
-0.216796875,27.2°C,75%,2024-04-17,19:30:00
0.06640625,27.2°C,75%,2024-04-17,19:30:16
0.01953125,27.2°C,75%,2024-04-17,19:30:32
-0.2265625,27.2°C,75%,2024-04-17,19:30:49
-0.17578125,27.2°C,75%,2024-04-17,19:31:05
0.072265625,27.2°C,75%,2024-04-17,19:31:21
-0.033203125,27.2°C,75%,2024-04-17,19:31:37
-0.240234375,27.2°C,75%,2024-04-17,19:31:53
-0.095703125,27.2°C,75%,2024-04-17,19:32:09
0.05859375,27.2°C,75%,2024-04-17,19:32:25
-0.080078125,27.2°C,75%,2024-04-17,19:32:41
-0.240234375,27.2°C,75%,2024-04-17,19:32:57
-0.04296875,27.2°C,75%,2024-04-17,19:33:13
0.068359375,27.2°C,75%,2024-04-17,19:33:29
-0.158203125,27.2°C,75%,2024-04-17,19:33:45
-0.224609375,27.2°C,75%,2024-04-17,19:34:01
0.009765625,27.2°C,75%,2024-04-17,19:34:17
0.072265625,27.2°C,75%,2024-04-17,19:34:33
-0.20703125,27.2°C,75%,2024-04-17,19:34:50
-0.2421875,27.2°C,75%,2024-04-17,19:35:06
0.06640625,27.2°C,75%,2024-04-17,19:35:22
0.05859375,27.2°C,75%,2024-04-17,19:35:38
-0.228515625,27.2°C,75%,2024-04-17,19:35:54
-0.234375,27.2°C,75%,2024-04-17,19:36:11
0.0703125,27.2°C,75%,2024-04-17,19:36:27
0.0546875,27.2°C,75%,2024-04-17,19:36:43
-0.2421875,27.2°C,75%,2024-04-17,19:36:59
-0.189453125,27.2°C,75%,2024-04-17,19:37:15
0.060546875,27.2°C,75%,2024-04-17,19:37:31
0.009765625,27.2°C,75%,2024-04-17,19:37:47
-0.240234375,27.2°C,75%,2024-04-17,19:38:04
-0.142578125,27.5°C,71%,2024-04-17,19:38:20
0.072265625,27.5°C,71%,2024-04-17,19:38:36
-0.064453125,27.5°C,71%,2024-04-17,19:38:52
-0.23046875,27.5°C,71%,2024-04-17,19:39:08
-0.0859375,27.5°C,71%,2024-04-17,19:39:24
0.068359375,27.5°C,71%,2024-04-17,19:39:40
-0.109375,27.5°C,71%,2024-04-17,19:39:56
-0.244140625,27.5°C,71%,2024-04-17,19:40:12
-0.009765625,27.5°C,71%,2024-04-17,19:40:29
0.0625,27.5°C,71%,2024-04-17,19:40:45
-0.171875,27.5°C,71%,2024-04-17,19:41:01
-0.236328125,27.5°C,71%,2024-04-17,19:41:17
0.033203125,27.5°C,71%,2024-04-17,19:41:33
0.07421875,27.5°C,71%,2024-04-17,19:41:49
